"id","concepto"
"2854","Aporte Patojo 16/12/23 pago nomina. Carlos Jose"
"2855","Impresión hojas pago liquidaciones"
"2856","Viáticos Sandra"
"2857","Pago salario Carlos Jose Velasquez 30/12/23"
"2858","Anticipó instalación pozo séptico, La Cristalina "
"2859","Impresión hojas pago nómina "
"2860","Aporte Patojo 30/12/23. Pago nominas. Carlos Jose"
"2861","Compra de cuchillas para Guadaña "
"2862","Cambio de chapas finca la Cristalina"
"2863","Pago recogida de perfileria de a Cristalina"
"2864","Aporte Patojo 10/12/24. Carlos Jose "
"2865","Pago materiales arreglo casa pueblo"
"2866","Pago materiales cuenta de la ferretería el obrero"
"2867","Pago materiales cuenta la ferretería el obrero "
"2868","Pago materiales cuenta de la ferretería el obrero "
"2869","Abonó factura cuenta de la Cristalina"
"2870","Aporte Alejandro pago nómina del 02/12/23 "
"2871","Pago liquidación Alexander Ospina 16/12/23"
"2873","Aporte Alejandro pago nómina y liquidación 
La Esmeralda 16/12/23"
"2874","Aporte Alejandro pago nómina La Esmeralda y pago liquidaciones 31/12/23"
"2875","Aporte Alejandro pago nómina y liquidaciones La Esmeralda 14/01/24"
"2876","Aporte Alejandro pago nómina La Esmeralda 28/01/24"
"2877","Aporte Alejandro pago nómina La Palmera 03/12/23"
"2878","Aporte Alejandro pago nómina La Palmera 16/12/23"
"2879","Liquidación Gustavo Gómez 16/12/23"
"2880","Aporte Alejandro pago nómina La Palmera 31/12/23"
"2881","Aporte Alejandro pago liquidaciones de La Palmera 31/12/23"
"2882","Aporte Alejandro pago nómina La Palmera 14/01/24"
"2883","Aporte Alejandro pago nómina La Palmera 28/01/24"
"2884","Venta café 24/11/23"
"2885","Contrato pintura capilla San Rafael "
"2886","Abonó fertilizante La Cristalina 24/11/23"
"2887","Compra de cloruro de potasio "
"2888","Pago nómina trabajadores Café 2 26/11/23"
"2889","Anticipó guadaña Julián Giraldo 26/11/23"
"2890","Nómina trabajadores Café 1 30/11/23"
"2891","Soldadura de carro dahiatsu"
"2892","Despinchada moto XTZ 250"
"2893","Almuerzos Sandra visitas finca"
"2894","Almuerzos visita finca"
"2895","Pago destapada de derrumbe lote colas 02/12/23"
"2896","Vacunación fiebre aftosa 02/12/23"
"2897","Anticipó muro de llantas la Cristalina"
"2898","Viaticos Alex para recoger abejas en Portugal "
"2899","Pago ayudante trabajo de abejas 03/12/23"
"2900","Compra colino de café "
"2901","Pago contrato Guadaña 03/12/23"
"2902","Arreglo puertas ordeño y varios casas la Esmeralda "
"2903","Transporte andamios "
"2904","Transporte lockers"
"2905","Aporte Alejandro pago nómina café 18/11/23"
"2906","Pago sacada de postes la Cristalina 19/11/23"
"2907","Transporte de manguera 18/11/23"
"2908","Compra de tornillos y otros "
"2909","Gasolina carro hilux"
"2910","Compra medicamentos del empleado Julio Méndez "
"2911","Venta café 2 17/11/23"
"2912","Pago por conseguir capuchón de bujía de la moto XTZ 15/11/23"
"2913","Pago por sacar la basura de la finca la Abundancia 18/11/23"
"2914","Pago transporte de vacas 19/11/23"
"2915","Gaseosa trabajadores por descargue de colino 17/11/23"
"2916","Pago transporte de trabajadores día festivo 14/11/23"
"2917","Compra de neumáticos para el agua 14/11/23"
"2918","Alimentación agrónomo visita fincas 08/11/23"
"2919","Compra torta de cumpleaños trabajadores "
"2920","Compra de vidrios Café 1"
"2921","Pago facturas a crédito Café 2 "
"2922","Almuerzos visitas técnicas del agrónomo Julián "
"2923","Pago agua La Esmeralda "
"2924","Compra de vinilo, brochas y una teja finca La Esmeralda"
"2925","Aporte Davivienda Juan Esteban 08/02/24"
"2926","Mantenimiento pozo séptico La Abundancia, de $964,000 solo le corresponde a esta finca $550,000 "
"2927","Cambio de punto trampa grasas, de $964,000 solo le corresponde a esta finca $414,000"
"2928","Aporte Alejandro para compra de insumos del 08/02/24"
"2929","Compra piso neopreno para camión "
"2931","Cancelación carpas laterales camión "
"2932","Pago por cargue de ensilaje Ulloa "
"2933","Impresión hojas pago nómina"
"2934","reembolso de caja menor "
"2935","Factura energía "
"2936","Factura energía "
"2937","Factura energía "
"2938","Factura energía "
"2939","Factura energía "
"2940","Factura energía "
"2941","Peajes "
"2942","Peajes "
"2943","Mial"
"2944","Edo complex y mas"
"2945","Tela geotextil"
"2946","ACPM"
"2947","Almuerzo "
"2948"," 4 Almuerzos "
"2949","2 almuerzos "
"2950","Protetor tornillo guadaña"
"2951","Concentrado terneras "
"2952","Gasolina "
"2953","Gasolina "
"2954","Guadabarros para silla"
"2955","Concentrado peces y perros "
"2956","Escoba"
"2957","Grasa vaillas y mas"
"2958","Nomina "
"2959","Nomina "
"2960","Nomina "
"2961","Nomina "
"2962","Nomina "
"2963","Liquidación "
"2964","Tejas tubos y mas"
"2965","comision taxis "
"2966","comisión taxis "
"2967","Corte y empacada de maiz para silo"
"2968","compra de coca cola "
"2969","Reportado por Juan Esteban - 09/01/2024 - Consignación - Empacada silo - Elizabeth"
"2970","Reportado por Jorge Romero - 07/02/2024 - Consignación - Empacada silo - Elizabeth"
"2971","envió documentos Medellín "
"2972","pago de auxiliar de caja "
"2973","compra de eucalipto "
"2974","compra eucalipto "
"2975","comisión taxis "
"2976","compra de grival para arreglo en inodoro, fuga de agua "
"2977","COMPRA DE JABON PARA LAVANDERIA "
"2978","COMPRA DE PRODUCTOS DE LIMPIEZA, COLCHONES "
"2979","COMPRA ROLLOS TERMICOS  DE IMPRESORA "
"2980","Compra del taladro "
"2981","Pago trabajador oficios varios "
"2982","Pago de mantenimiento de estacionaria "
"2983","Trasporte de operarios "
"2984","Pago trabajador oficios varios "
"2985","Pago trasporte operarios "
"2986","Pago de trasporte materia orgánica "
"2987","Pago trasporte de traslado de equipos dentro de la finca y materia orgánica "
"2988","Pago final de trabajo de Pajarita mantenimiento de vías y destapada de derrumbes "
"2990","Reportado por Alejandro - 26/01/2024 - Compra de ladrillo pesebrera - Recibo firmado por Jorge Romero"
"2991","Reportado por Alejandro - 26/01/2024 - nomina fincas - Rbo firmado por  Jorge Romero"
"2992","Reportado por Alejandro - 26/01/2024 - Caja Menor fincas - Rbo firmado por Jorge Romero"
"2993","Reportado por Alejandro - 30/01/2024 - Arreglo maquina $560.000 / Cuchilla $255.000 - consignado a Miguel Muñoz"
"2994","Reportado por Alejandro - 10/02/2024 - nomina fincas - Rbo firmado por CC10288620"
"2995","Mantenimiento y cuchillas maquina ensaladera "
"2996","6 toneladas de silo de maíz "
"2997","Consignación 6 toneladas de silo"
"2998","Pago facturas paisagro "
"2999","Pago servicio agua "
"3000","Compra medicamentos y sales "
"3001","Compra balde "
"3002","Compra uniones y varios accesorios "
"3003","Cloro piscina "
"3004","Mantenimiento y reparaciones "
"3005","Pago riego "
"3006","Trasporte "
"3007","Compra bombillos bodegas "
"3008","Compra porquinaza cristalina "
"3009","Pago vigilancia "
"3010","Podologia "
"3011","Accesorios guadaña "
"3012","Compra tubo cortinero "
"3013","Herrada de cabellos "
"3014","Herrada de caballos"
"3015","Gasolina guadaña "
"3016","Compra manguera limas "
"3017","Compra sal "
"3018","Aporte Alejandro gasto varios la palmera 27-01-24 "
"3019","Aporte Alejandro gastos varios la palmera 10-02-24 "
"3020","Compra alkalos "
"3021","Compra de  medicamentos: Oversel, Catosal y otros"
"3022","Compra de medicamentos: Nitroextend x 50 k
Filtro de leche y otros"
"3023","Compra de medicamentos: Lauritest x 1.9 para realizar prueba de mastitis"
"3024","Compra de medicamento y sales:
Cipionato de Estradiol x 100 ml
Neoprinil iny x 500 ml
Sal somex cria x 40k y otros"
"3025","Compra de Vacutainer y Aguja Vacutainer"
"3026","Compra de: 2 Escobas, 
1 cepillo y un Café x 170 grs"
"3028","Compra medicamentos: Calfosvit x 500 ml, crema Saniderm y tubos vacutainer"
"3029","Compra de báscula electrónica x 150 kilos"
"3030","Compra de Edo UDDER magic x 437 ml"
"3031","Reportado por Alejandro - 16/02/2024 - Caja Menor - Reportado via Wasap"
"3033","Viáticos entregados a Henry Mendez, traslado quimbaya a Pereira, para cirugía de la esposa"
"3034","Peajes la Esmeralda "
"3035","Peajes a Finca la Esterlina ciudad Viterbo"
"3036","Peajes Finca la Cristalina -Aranzazu"
"3037","Peajes Finca la Esmeralda "
"3038","Gasolina moto finca la Esmeralda "
"3039","Gasolina moto Finca la Esmeralda "
"3040","Gasolina Diesel camioneta Hilux"
"3041","Centrifugado de muestras de Sangre, vacas finca la Esmeralda "
"3042","Pago de facturas de Paisagro del 11/09/2023"
"3043","Ingreso para cruce pago de empacada de silo - Elizabeth $1.200.000 (ganado) $340.000 venta de silo"
"3045","Compra 15 MTS de tablilla para cielo raso, casa donde vive don julio"
"3046","Almuerzo Auditoría Nolfa Jaramillo"
"3047","Comida Auditoría Nolfa Jaramillo "
"3048","Compra una Caja de puntillas"
"3049","Compra de tuberías y varios para colocar agua en potreros"
"3050","Envío de muestras de Sangre a Bogotá "
"3051","Almuerzo Auditoría Nolfa Jaramillo "
"3052","Compra tubo presión tubería de 1/2"""
"3053","Compra de botellón repuesto Agua y cafeteria"
"3054","Compra de careta, cuchillas y bujía  para guadaña maruyama"
"3055","Ingreso pago transporte de ganado San Esteban - Portugal el 08/11/2023"
"3056","Compra de cuñete Pintura, brochas y varios, para pintar las casas de la finca"
"3057","Ingreso del 10/11/2023 para pago de $405.000 Sisco / $990.000 Herradas Esterilina / $872.000 Energia Pesebreras"
"3058","Compra 4 pacas papel secado pezones, y un Virashield x 250 ml (50 dosis)"
"3059","Compra un Calfosvit x 500 ml y 3 undidades crema Saniderm x 40 grs"
"3060","Compra un Calfosvit x 500 ml "
"3061","Compra 10 tubos vacutainer, para muestras de sangre"
"3062","Compra Vacuna Virashield x 250 
Flumeg x 100 ml
Sal somex cria 8% x 40 kilos"
"3063","Compra un EDO UDDER magic X 437 ML"
"3064","reembolso de caja "
"3065",NULL
"3066",NULL
"3067",NULL
"3068",NULL
